index,filename,title,full_year,start_year,mid_year,end_year,circa,continent,country,artstor_url,image_url,artstor_artist,first_artist,second_artist,notes,attributed_to,attributed_to_2,attributed_to_3,copy_of,in_style_of,workshop_of,circle_of
2818,0003563.jpeg,"Portrait of Maerten Ruychaver, Burgomaster of Haarlem [Portret van Maerten Ruychaver (1545-1626); Portret van Maerten Ruychaver (1545-1626), burgemeester van Haarlem (voormalige titel)]",na 1653 - after 1653,1653,1653,1691,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629319;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-c-520_8b_srgb.jpg,"kopie naar schilder: Mierevelt, Michiel Jansz. van [Copy after Michiel Jansz. van Miereveld]",Unsure,,,,,,Michiel Jansz van Mierevelt,,,
2819,0003565.jpeg,"Portrait of Harmen Lijnslager, Secretary of the Admiralty of Amsterdam [Harmen Lijnslager (1664-1704). Secretaris van de admiraliteit van Amsterdam]",1699,,1699,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313630225;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-c-1546_8b_srgb.jpg,"schilder: Haensbergen, Jan van [Haensberen, Johan van]",Jan van Haensbergen,,,,,,,,,
2820,0003566.jpeg,Portrait of a Girl,17th C,1600,1650,1699,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000991073;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d3968/41822000991073.jpg,"Lievens, Jan, 1607-1674",Jan Lievens,,,,,,,,,
2821,0003567.jpeg,Portrait of a Scholar,17th C,1600,1650,1699,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000991883;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d3971/41822000991883.jpg,"Mieris, Frans van, 1635-1681",Frans van Mieris the Elder,,,,,,,,,
2822,0003568.jpeg,Portrait of a Burgomaster Jacobus Trip,17th C,1600,1650,1699,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000923852;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d3962/41822000923852.jpg,"Helst, Bartholomeus van der, 1613?-1670",Bartholomeus van der Helst,,,,,,,,,
2823,0003570.jpeg,Portrait of a Gentleman,17th Century,1600,1650,1699,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_41339223;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/22126575.jpg,Nicholas Maes,Nicholas Maes,,,,,,,,,
2824,0003571.jpeg,Self Portrait with the Portrait of his Wife Margaretha van Rees and their young Daughter Maria [Zelfportret met het portret van zijn vrouw Margaretha van Rees en hun dochtertje Maria],1699,,1699,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313628612;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-465_8b_srgb.jpg,"schilder: Werff, Adriaen van der",Adriaen van der Werff,,,,,,,,,
2825,0003572.jpeg,Portrait of Johan van Ceters [Portret van Johan van Ceters (1602-29); Portret van Johan van Citters (1602-29) (voormalige titel)],na ca. 1650 - after c. 1650,1650,1650,1675,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627478;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-2075_8b_srgb.jpg,schilder: anoniem,Anonymous,,,,,,,,,
2826,0003573.jpeg,Portrait of A Gentleman,17th century,1600,1650,1699,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_SAN_FRANCISCO_103846642;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/san_francisco/fasf.303123.jpg,"Jan de Bray, European; Dutch, 1626 - 1697",Jan de Bray,,,,,,,,,
2827,0003574.jpeg,"Frederik Hendrik, Prince of Orange, Stadholder of the United Provinces of the Netherlands",after 1647,1647,1656,1706,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARMNIG_10313470234;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/armn/d0001/rmn_art147314_as_8b_srgb.jpg,After Gerrit van Honthorst; previously attributed to Cornelius Janssen van Ceulen,Unsure,,previously attributed to Cornelius Janssen van Ceulen,,,,Gerrit van Honthorst,,,
2828,0003575.jpeg,"Portrait of Judith Allijn (died 1702), Wife of Harmen Lijnslager [Judith Allijn (gest 1702). Echtgenote van Harmen Lijnslager]",1699,,1699,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313628487;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-c-1547_8b_srgb.jpg,"schilder: Haensbergen, Jan van [Haensberen, Johan van]",Jan van Haensbergen,,,,,,,,,
2829,0003576.jpeg,Magic Scene with Self-Portrait,17th C,1600,1650,1699,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000702017;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d3965/41822000702017.jpg,"Laer, Pieter van, ca. 1592-1642",Pieter van Laer,,,,,,,,,
2830,0003577.jpeg,Portrait of a Woman,1700,,1700,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_1039772080;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/frick_c23358_post_8b.jpg,"Werff, Pieter van der (Dutch, 1665-p.1721/31)",Pieter van der Werff,,,,,,,,,
2831,0003578.jpeg,Portrait of a Lady,1675-1700,1675,1687.5,1700,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AKRESS_10310356521;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/kress/d0001/kress_1686_snite.jpg,"Paulus Moreelse, after, Dutch, 1571-1638",Unsure,,,,,,Paulus Moreelse,,,
2832,0003579.jpeg,"Portrait of George Monck, 1st Duke of Albemarle, English Admiral and Statesman [George Monk (1608-69), eerste hertog van Albemarle. Engels admiraal en staatsman]",1650 - 1700,1650,1675,1700,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629596;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-3832_8b_srgb.jpg,"atelier van schilder: Lely, Peter (Sir)",Unsure,,,,,,,,Peter Lely,
2833,0003581.jpeg,"Portrait of Jacob Dane, Director of the Rotterdam Chamber of the Dutch East India Company, elected 1689 [Jacob Dane (ca 1638-99), gekozen in 1689]",1700,,1700,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313630325;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-4514_8b_srgb.jpg,"schilder: Werff, Pieter van der",Pieter van der Werff,,,,,,,,,
2834,0003582.jpeg,Portrait of a Man,c. 1660,,1660,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_CHICAGO_1031151163;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/chicago/aic_.e14066_8srgb.jpg,Jan Mijtens,Jan Mijtens,,,,,,,,,
2835,0003583.jpeg,"Portrait of Gaspar Fagel, Grand Pensionary of Holland after 1672; in the background is the Meeting Hall of the States of Holland at the Binnenhof in The Hague [Caspar Fagel (1634-88). Raadpensionaris van Holland sedert 1672, met op de achtergrond de verga",1672 - 1700,1672,1686,1700,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627863;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-283_8b_srgb.jpg,"kopie naar schilder: Vollevens, Johannes (I); verworpen toeschrijving schilder: Musscher, Michiel van",Unsure,,,,,,Johannes Vollevens,,,
2836,0003584.jpeg,"Portrait of Johan de Witt, Grand Pensionary of Holland [Johan de Witt (1625-72). Raadpensionaris van Holland]",1660 - 1700,1660,1680,1700,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313628691;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-c-175_8b_srgb.jpg,"kopie naar schilder: Netscher, Caspar",Unsure,,,,,,Caspar Netscher,,,
2837,0003585.jpeg,Portrait of a Girl,c.1690,,1690,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000693398;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d3945/41822000693398.jpg,"Gelder, Aert de, 1645-1727",Aert de Gelder,,,,,,,,,
2838,0003587.jpeg,Portrait of a Gentleman,1675-1700,1675,1687.5,1700,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AKRESS_10310356520;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/kress/d0001/kress_1685_snite.jpg,"Paulus Moreelse, after, Dutch, 1571-1638",Unsure,,,,,,Paulus Moreelse,,,
2839,0003588.jpeg,"Portrait of a Man, probably a Member of the Mackay Family",c.1700,,1700,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_30941615;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/10620553.jpg,"Ravesteyn, Nicolaes van",Nicolaes van Ravesteyn,,,,,,,,,
2840,0003589.jpeg,"Portrait of Johan de Witt, Grand Pensionary of Holland [Johan de Witt (1625-72). Raadpensionaris van Holland]",1643 - 1700,1643,1671.5,1700,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627066;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-13_8b_srgb.jpg,"kopie naar schilder: Baen, Jan de",Unsure,,,,,,Jan de Baen,,,
2841,0003590.jpeg,"Portrait of Jan de Hooghe, Brother of Anna de Hooghe in Hunting Costume [Jan de Hooghe (1650-1731), broer van Anna de Hooghe, in jachtkostuum]",1700,,1700,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627543;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-2197_8b_srgb.jpg,"schilder: Bakhuysen, Ludolf [Backhuysen, Ludolf, I]",Ludolf Bakhuysen,,,,,,,,,
2842,0003591.jpeg,Portrait of a Man [Portret van een man],1570 - 1700,1570,1635,1700,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629710;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-1244_8b_srgb.jpg,"kopie naar schilder: Pietersz., Aert [Copy after Aert Pietersz.]",Unsure,,,,,,Aert Pietersz,,,
2843,0003592.jpeg,"Portrait of Aeltje Denys (born 1598/99), Wife of Hendrick Wynands, Mother of Dionys Wynands [Aeltje Denijs (geb 1598/99). Echtgenote van Hendrick Wijnands, moeder van Dionijs Wijnands]",1654 - 1700,1654,1677,1700,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313630279;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-703_8b_srgb.jpg,"kopie naar schilder: Maes, Nicolaes",Unsure,,,,,,Nicolaes Maes,,,
2844,0003593.jpeg,"Portrait of Cornelis de Witt, Burgomaster of Dordrecht and Regent of Putten [Cornelis de Witt (1623-72). Burgemeester van Dordrecht en ruwaard van Putten]",1667 - 1700,1667,1683.5,1700,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629800;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-14_8b_srgb.jpg,"kopie naar schilder: Baen, Jan de",Unsure,,,,,,Jan de Baen,,,
2845,0003594.jpeg,"Portrait of Hendrick Wynands, Grocer in Amsterdam [Hendrick Wijnands (1601/02-76). Kruidenier te Amsterdam]",1654 - 1700,1654,1677,1700,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313628976;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-702_8b_srgb.jpg,"kopie naar schilder: Maes, Nicolaes",Unsure,,,,,,Nicolaes Maes,,,
2846,0003595.jpeg,Portrait of a Woman [Portret van een vrouw],1670 - 1700,1670,1685,1700,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627158;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-1440_8b_srgb.jpg,"toegeschreven aan schilder: Haensbergen, Jan van [Haensbergen, Johan van]",Unsure,,,Jan van Haensbergen,,,,,,
2847,0003596.jpeg,"Portrait of Isaac de l'Ostal de Saint-Martin, Member of the Council of the Dutch East Indies and Commander of the Garrison at Batavia [Isaac de l'Ostal de Saint-Martin (ca 1629-96). Raad ordinair van Nederlands Oost Indië en commandant van het garnizoen i",1650 - 1702,1650,1676,1702,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627747;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-4162_8b_srgb.jpg,"toegeschreven aan schilder: Baen, Jan de",Unsure,,,Jan de Baen,,,,,,
2848,0003597.jpeg,"Portrait of Lieutenant-Admiral Willem Joseph, Baron van Gendt [Willem Joseph Baron van Ghent (1626-72). Luitenant-admiraal]",1667 - 1702,1667,1684.5,1702,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629437;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-3126_8b_srgb.jpg,"toegeschreven aan schilder: Baen, Jan de",Unsure,,,Jan de Baen,,,,,,
2849,0003598.jpeg,"Portrait of Lieutenant-General Godard van Reede, Lord of Amerongen [Godard van Reede (1644-1703), heer van Amerongen. Luitenant-generaal]",1690 - 1703,1690,1696.5,1703,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627894;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-3935_8b_srgb.jpg,"schilder: Werff, Adriaen van der",Adriaen van der Werff,,,,,,,,,
2850,0003599.jpeg,"Portrait of Casparus Commelin, Bookseller, Journalist, Town Historian with his ""Beschrijvinghe van Amsterdam"" from 1693 [Casparus Commelin (1636-93). Boekverkoper, courantier en stadshistorieschrijver met zijn 'Beschrijvinghe van Amsterdam' van 1693]",1693 - 1704,1693,1698.5,1704,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629316;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-c-517_8b_srgb.jpg,"schilder: Plas, David van der",David van der Plas,,,,,,,,,
2851,0003600.jpeg,"Portrait of Willem van Outhoorn, Governor General of the Dutch East Indies [Willem van Outhoorn (1635-1720). Gouverneur-generaal (1691-1704)]",1691 - 1704,1691,1697.5,1704,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313630014;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-4539_8b_srgb.jpg,"schilder: Plas, David van der",David van der Plas,,,,,,,,,
2852,0003601.jpeg,"Portrait of Margaretha Nelis, second Wife of Casparus Commelin [Margaretha Nelis (1652-1705), tweede echtgenote van Casparus Commelin]",1693 - 1704,1693,1698.5,1704,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629317;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-c-518_8b_srgb.jpg,"schilder: Plas, David van der",David van der Plas,,,,,,,,,
2853,0003602.jpeg,"Portrait of John Churchill, Duke of Marlborough",1705,,1705,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SCALA_ARCHIVES_1039614312;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/scala/archives/scala_0034395g_post.jpg,Adriaen van der Werff,Adriaen van der Werff,,,,,,,,,
2854,0003603.jpeg,"Portrait of Abraham van Riebeeck, Governor-General of the Dutch East Indies [Abraham van Riebeeck (1653-1713). Gouverneur-generaal van Nederlands Oost Indië (1709-13)]",ca. 1700,,1700,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313628476;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-811_8b_srgb.jpg,schilder: anoniem,Anonymous,,,,,,,,,
2855,0003604.jpeg,"Portrait of Josina Parduyn, second Wife of Aernout van Citters [Josina Parduyn (1642-1718). Tweede echtgenote van Aernout van Citters]",1705,,1705,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629411;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-2061_8b_srgb.jpg,"schilder: Schalcken, Godfried",Godfried Schalcken,,,,,,,,,
2856,0003605.jpeg,"Portrait of Jan van Lennep de Oude, Amsterdam Merchant in Silk, Gold and Silver Cloth and Art Collector [Jan van Lennep de Oude (1634-1711). Amsterdamse koopman in zijde-, goud- en zilverlaken en kunstverzamelaar]",ca. 1700,,1700,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313628755;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-4749_8b_srgb.jpg,schilder: anoniem,Anonymous,,,,,,,,,
2857,0003606.jpeg,"Portrait of Miss van Gool, Lady Companion to Josina Clara van Citters [Mejuffrouw van Gool, gezelschapsdame van Josina Clara van Citters]",1699 - 1706,1699,1702.5,1706,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313628725;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-900_8b_srgb.jpg,"schilder: Schalcken, Godfried",Godfried Schalcken,,,,,,,,,
2858,0003607.jpeg,"Portrait of Josina Clara van Citters, Daughter of Josina Parduyn [Josina Clara van Citters (1671-1753). Dochter van Josina Parduyn]",1699 - 1706,1699,1702.5,1706,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629981;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-899_8b_srgb.jpg,"schilder: Schalcken, Godfried",Godfried Schalcken,,,,,,,,,
2859,0003609.jpeg,Johannes Bakhuysen with a Miniature Portrait of his Father Ludolf (Ludolf Backhuysen) [Johannes Bakhuysen (1683-1731). Met een miniatuurportret van zijn vader Ludolf],1693 - 1708,1693,1700.5,1708,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627537;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-2189_8b_srgb.jpg,"schilder: Bakhuysen, Ludolf [Backhuysen, Ludolf, I]",Ludolf Bakhuysen,,,,,,,,,
2860,0003610.jpeg,"Portrait of Anna de Hooghe, the Artist's fourth Wife [Anna de Hooghe (1645-1717). Vierde echtgenote van de schilder]",1690 - 1708,1690,1699,1708,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629415;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-2187_8b_srgb.jpg,"schilder: Bakhuysen, Ludolf [Backhuysen, Ludolf, I]",Ludolf Bakhuysen,,,,,,,,,
2861,0003611.jpeg,Self Portrait [Zelfportret],1690 - 1708,1690,1699,1708,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627535;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-2186_8b_srgb.jpg,"schilder: Bakhuysen, Ludolf [Backhuysen, Ludolf, I]",Ludolf Bakhuysen,,,,,,,,,
2862,0003612.jpeg,Self Portrait [Zelfportret],1708,,1708,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627269;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-1607_8b_srgb.jpg,"schilder: Limborch, Hendrik van",Hendrik van Limborch,,,,,,,,,
2863,0003613.jpeg,"Portrait of Anna de Hooghe, the Artist's fourth Wife [Anna de Hooghe (1645-1717), vierde echtgenote van de schilder]",1693 - 1708,1693,1700.5,1708,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627536;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-2188_8b_srgb.jpg,"schilder: Bakhuysen, Ludolf [Backhuysen, Ludolf, I]",Ludolf Bakhuysen,,,,,,,,,
2864,0003614.jpeg,Portrait of a Gentleman,1709,,1709,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_1039773862;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/frick_w1291_post_8b.jpg,"Werff, Pieter van der (Dutch, 1665-p.1721/31)",Pieter van der Werff,,,,,,,,,
2865,0003616.jpeg,Portrait of Mrs. Brust-Batailhy [Portret van de mevrouw Brust-Batailhy],1710,,1710,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313628411;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-2658_8b_srgb.jpg,"schilder: Werff, Pieter van der",Pieter van der Werff,,,,,,,,,
2866,0003617.jpeg,"Portrait of William III, Prince of Orange, Stadtholder, after 1689 King of England [Willem III (1650-1702), prins van Oranje. Stadhouder, sedert 1689 tevens koning van Engeland]",1680 - 1710,1680,1695,1710,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313628675;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-879_8b_srgb.jpg,"manier van schilder: Wissing, Willem",Unsure,,,,,,,Willem Wissing,,
2867,0003618.jpeg,Portrait of Lynch S. Cotton,1710,,1710,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310498288;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/w7812_post_8b.jpg,"Hagen, Alexander van der (Dutch, 1683-1773)",Alexander van der Hagen,,,,,,,,,
2868,0003620.jpeg,Portrait of Mr. Brust [Portret van de heer Brust],1710,,1710,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313630139;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-2657_8b_srgb.jpg,"schilder: Werff, Pieter van der",Pieter van der Werff,,,,,,,,,
2869,0003621.jpeg,"Portrait of Elisabeth van Oosten, Wife of Abraham van Riebeeck [Elisabeth van Oosten (1660-1714). Echtgenote van Abraham van Riebeeck]",ca. 1700,,1700,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313628477;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-812_8b_srgb.jpg,schilder: anoniem,Anonymous,,,,,,,,,
2870,0003622.jpeg,Self-portrait,1711,,1711,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310498348;prevRouteTS=1568655987404,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/w5398_post_8b.jpg,"Weenix, Jan (Dutch, 1640/4-1719)",Jan Weenix,,,,,,,,,
